customer_id,product_id,location_id,sale_date,quantity,unit_price,discount_percent,tax_amount,total_amount,payment_method,order_status
732,64,47,2024-03-22,5,176.89,8.04,65.07,878.41,Credit Card,Completed
864,179,42,2024-06-10,8,412.71,3.87,253.91,3427.82,Bank Transfer,Completed
45,70,33,2024-01-14,9,81.81,9.04,53.58,723.31,Credit Card,Refunded
274,157,100,2025-01-22,4,13.75,6.51,4.11,55.53,Credit Card,Pending
529,5,21,2025-02-11,10,182.71,1.33,144.22,1947.02,Cash,Pending
780,199,2,2025-03-23,10,427.62,16.48,285.72,3857.2,Debit Card,Refunded
73,124,7,2024-12-01,2,206.12,17.46,27.22,367.48,Bank Transfer,Completed
149,20,99,2024-07-12,1,275.12,6.54,20.57,277.7,Cash,Completed
847,110,81,2024-11-24,3,475.0,8.0,104.88,1415.88,Cash,Cancelled
943,14,25,2025-01-16,6,65.36,3.25,30.35,409.77,Credit Card,Pending
283,19,60,2025-10-14,2,346.87,6.78,51.74,698.44,Cash,Cancelled
87,13,19,2025-01-29,5,176.63,7.5,65.35,882.27,Credit Card,Pending
697,97,46,2024-07-29,5,476.41,4.85,181.32,2447.84,Debit Card,Completed
403,115,25,2024-04-06,3,330.19,2.45,77.3,1043.61,Credit Card,Cancelled
947,142,70,2026-01-14,8,239.67,7.82,141.39,1908.82,Debit Card,Pending
540,73,3,2024-08-27,9,140.58,18.2,82.8,1117.75,Credit Card,Refunded
76,98,12,2024-12-09,4,186.75,17.83,49.1,662.91,Credit Card,Cancelled
595,65,2,2024-06-08,1,270.1,11.36,19.15,258.57,Debit Card,Pending
331,110,39,2026-02-06,1,414.28,6.3,31.05,419.23,Credit Card,Pending
694,85,84,2024-11-26,1,49.3,5.44,3.73,50.35,Credit Card,Cancelled
396,80,93,2025-05-03,6,356.5,1.15,169.15,2283.55,Credit Card,Pending
956,116,52,2024-04-25,9,206.64,1.93,145.91,1969.78,Debit Card,Cancelled
395,6,4,2025-01-19,6,311.43,11.69,132.01,1782.15,Bank Transfer,Completed
838,171,74,2026-01-11,10,464.95,8.73,339.49,4583.09,Debit Card,Pending
54,170,27,2024-11-22,5,219.87,16.83,73.15,987.48,Credit Card,Completed
234,132,33,2025-11-24,6,452.01,9.58,196.18,2648.42,Bank Transfer,Refunded
552,35,3,2024-09-18,1,95.57,0.26,7.63,102.95,Credit Card,Refunded
717,153,27,2025-05-29,4,304.53,14.48,83.34,1125.08,Credit Card,Completed
933,150,94,2024-03-08,7,326.85,12.37,160.39,2165.33,Bank Transfer,Refunded
105,143,73,2024-05-27,6,349.26,9.51,151.7,2047.97,PayPal,Cancelled
674,77,57,2026-01-20,10,293.07,8.06,215.56,2910.04,PayPal,Pending
338,85,82,2025-11-21,4,310.56,16.29,83.19,1123.07,PayPal,Pending
488,15,49,2024-11-22,8,384.23,5.94,231.3,3122.55,Cash,Pending
825,175,59,2024-07-24,3,131.08,19.43,25.35,342.18,Credit Card,Refunded
556,75,96,2025-08-27,3,43.68,16.82,8.72,117.72,Credit Card,Completed
381,123,73,2025-07-04,1,497.83,12.85,34.71,468.57,Credit Card,Cancelled
704,18,1,2024-03-05,2,356.7,15.11,48.45,654.05,Debit Card,Refunded
305,1,37,2025-06-10,2,307.77,3.0,47.77,644.84,Cash,Refunded
788,72,92,2025-02-18,6,68.75,11.01,29.37,396.45,Debit Card,Cancelled
506,75,71,2025-12-14,3,128.65,9.36,27.99,377.81,Credit Card,Completed
367,7,15,2025-03-20,1,482.91,6.63,36.07,486.96,Bank Transfer,Refunded
88,118,89,2024-12-03,8,281.3,0.62,178.92,2415.36,Bank Transfer,Pending
725,32,56,2025-02-21,9,48.64,10.63,31.3,422.52,Cash,Pending
491,18,86,2024-11-02,7,493.87,5.94,260.14,3511.88,Credit Card,Cancelled
477,99,23,2025-09-26,4,127.01,18.24,33.23,448.6,Debit Card,Pending
70,10,74,2025-03-03,3,71.82,14.05,14.82,200.0,Debit Card,Pending
130,65,58,2024-01-17,4,437.65,1.17,138.41,1868.53,Credit Card,Refunded
304,186,78,2025-03-14,7,240.78,3.56,130.04,1755.49,Bank Transfer,Completed
607,135,82,2024-03-12,2,69.99,9.75,10.11,136.44,Bank Transfer,Cancelled
790,113,35,2024-07-25,8,355.54,2.54,221.77,2993.84,Bank Transfer,Refunded
665,132,96,2025-10-09,4,402.06,19.85,103.12,1392.12,Debit Card,Completed
983,32,63,2024-12-25,2,490.82,0.04,78.5,1059.75,Debit Card,Completed
913,11,21,2025-02-28,10,119.07,10.89,84.88,1145.92,Debit Card,Cancelled
67,18,1,2025-04-07,2,347.97,16.71,46.37,626.02,Cash,Completed
204,19,82,2025-11-10,8,341.72,0.76,217.04,2930.02,Credit Card,Completed
877,85,1,2025-06-22,9,109.25,9.38,71.28,962.3,Credit Card,Refunded
16,37,49,2024-05-10,4,355.53,2.69,110.71,1494.57,PayPal,Pending
942,197,12,2024-03-25,4,385.51,1.12,121.98,1646.75,Debit Card,Pending
367,17,33,2025-06-25,1,211.97,16.24,14.2,191.75,PayPal,Cancelled
692,147,26,2025-11-18,7,348.83,13.91,168.17,2270.33,Credit Card,Pending
452,134,97,2025-01-17,6,437.14,1.4,206.89,2793.01,PayPal,Cancelled
314,31,69,2024-11-03,2,90.94,15.7,12.27,165.59,Credit Card,Completed
268,12,4,2024-09-29,10,455.11,0.45,362.45,4893.07,Bank Transfer,Completed
114,67,27,2025-10-26,1,449.56,11.8,31.72,428.23,Cash,Pending
129,189,15,2025-06-04,6,458.27,10.81,196.19,2648.58,Bank Transfer,Completed
713,28,59,2024-09-10,3,127.62,17.19,25.36,342.41,PayPal,Cancelled
454,96,53,2024-08-04,10,50.84,19.58,32.71,441.56,Credit Card,Pending
693,137,26,2025-08-15,6,123.59,10.72,52.96,715.01,PayPal,Pending
314,52,19,2025-10-22,5,85.45,17.42,28.23,381.05,Credit Card,Completed
334,140,35,2025-08-03,8,175.25,2.03,109.88,1483.42,PayPal,Cancelled
615,98,2,2025-05-05,2,210.5,11.95,29.66,400.35,Cash,Cancelled
132,54,72,2026-01-29,5,352.69,12.23,123.82,1671.6,Bank Transfer,Pending
644,13,4,2025-04-01,8,30.87,17.36,16.33,220.41,PayPal,Completed
656,127,39,2024-07-10,8,229.54,13.5,127.07,1715.49,Credit Card,Pending
355,135,87,2025-10-17,6,455.16,3.1,211.7,2858.0,Bank Transfer,Cancelled
109,133,17,2025-06-23,8,381.8,12.47,213.88,2887.4,Cash,Cancelled
986,166,71,2024-03-20,7,55.87,2.49,30.51,411.86,PayPal,Completed
920,125,86,2024-03-20,2,47.52,17.58,6.27,84.6,Cash,Cancelled
48,138,27,2024-08-13,9,38.5,14.84,23.61,318.69,Debit Card,Cancelled
460,138,50,2025-09-10,2,62.12,2.08,9.73,131.39,Cash,Refunded
446,88,75,2024-11-15,6,478.54,13.95,197.66,2668.36,Cash,Pending
746,93,39,2025-04-08,8,143.01,13.26,79.39,1071.76,Credit Card,Refunded
865,167,55,2026-01-18,2,471.16,0.75,74.82,1010.07,Bank Transfer,Cancelled
264,26,17,2025-11-07,2,77.52,2.22,12.13,163.73,PayPal,Completed
93,53,92,2025-11-30,3,477.41,16.33,95.87,1294.21,PayPal,Cancelled
569,65,90,2025-08-05,1,340.59,19.07,22.05,297.69,Cash,Cancelled
67,38,1,2024-01-31,5,125.69,8.48,46.01,621.17,PayPal,Pending
173,198,78,2025-07-12,2,499.27,8.91,72.77,982.34,Bank Transfer,Cancelled
287,46,6,2024-08-08,1,258.84,4.97,19.68,265.65,Credit Card,Pending
570,70,65,2024-07-05,7,389.83,19.98,174.69,2358.28,Bank Transfer,Refunded
739,70,44,2024-08-25,3,67.61,14.54,13.87,187.21,Debit Card,Refunded
217,190,80,2025-04-21,3,380.27,13.24,79.18,1068.95,Debit Card,Cancelled
454,193,69,2025-04-26,5,490.26,11.1,174.34,2353.54,Cash,Cancelled
428,124,54,2025-10-26,9,432.19,17.4,257.03,3469.93,Cash,Cancelled
478,78,8,2024-07-13,2,116.82,18.06,15.32,206.76,Debit Card,Pending
805,52,81,2024-09-07,6,99.77,5.33,45.34,612.05,Bank Transfer,Pending
845,73,65,2024-09-17,1,345.7,8.23,25.38,342.63,Credit Card,Refunded
592,19,69,2024-06-14,1,169.87,8.95,12.37,167.04,Debit Card,Cancelled
646,50,49,2025-12-29,3,172.8,2.51,40.43,545.82,Debit Card,Completed
361,143,41,2024-10-07,3,102.02,14.26,20.99,283.41,Cash,Cancelled
644,122,19,2024-02-22,2,331.95,15.16,45.06,608.31,PayPal,Cancelled
572,27,100,2024-02-07,6,28.53,15.85,11.52,155.57,Cash,Cancelled
165,50,73,2025-12-15,9,178.5,16.59,107.2,1447.18,Credit Card,Cancelled
655,17,34,2025-08-16,7,355.2,10.65,177.73,2399.33,Cash,Completed
797,188,13,2025-08-11,3,261.22,6.53,58.6,791.09,Credit Card,Cancelled
863,128,93,2025-09-12,8,200.01,0.13,127.84,1725.84,Bank Transfer,Completed
481,29,36,2024-08-09,4,56.6,9.88,16.32,220.35,Credit Card,Completed
220,4,18,2024-11-11,3,70.71,6.43,15.88,214.37,PayPal,Cancelled
371,43,63,2024-10-28,10,259.57,6.12,194.95,2631.79,Cash,Cancelled
386,128,16,2025-10-07,6,356.62,4.8,162.96,2199.97,Debit Card,Pending
485,119,38,2025-12-14,1,287.5,3.15,22.28,300.72,Debit Card,Completed
480,151,97,2025-10-16,10,379.16,13.24,263.17,3552.76,PayPal,Completed
270,187,13,2025-03-05,4,53.22,13.18,14.79,199.61,Debit Card,Refunded
697,151,29,2024-02-02,10,473.73,4.53,361.82,4884.52,Debit Card,Refunded
398,71,98,2025-04-08,5,468.35,18.68,152.34,2056.66,Cash,Pending
65,73,6,2025-02-20,4,336.95,9.13,97.98,1322.73,Cash,Cancelled
896,144,10,2024-05-28,1,335.3,15.13,22.77,307.33,Credit Card,Cancelled
723,152,11,2025-06-02,8,17.96,14.13,9.87,133.25,Credit Card,Completed
828,1,90,2024-09-04,5,470.33,2.04,184.29,2487.97,Bank Transfer,Refunded
849,196,28,2025-04-24,8,143.36,18.16,75.09,1013.7,PayPal,Cancelled
451,103,74,2024-04-06,6,488.06,16.39,195.87,2644.27,PayPal,Cancelled
231,70,83,2025-05-17,4,449.53,3.78,138.41,1868.56,Cash,Cancelled
604,90,63,2026-01-08,10,269.34,11.12,191.51,2585.41,Debit Card,Cancelled
780,18,51,2024-06-02,4,28.35,1.86,8.9,120.19,Bank Transfer,Cancelled
572,109,48,2025-12-06,8,383.56,7.77,226.4,3056.46,Debit Card,Pending
161,54,7,2024-12-17,5,183.13,3.65,70.58,952.81,PayPal,Refunded
63,116,11,2024-04-12,2,15.06,16.35,2.02,27.21,Credit Card,Cancelled
445,136,78,2026-01-29,10,464.05,0.61,368.98,4981.17,PayPal,Cancelled
329,161,72,2025-08-17,1,322.64,3.16,25.0,337.44,Debit Card,Refunded
591,45,74,2025-09-20,8,251.59,10.11,144.74,1953.97,Cash,Cancelled
420,170,27,2024-04-16,1,369.22,13.45,25.56,345.12,Bank Transfer,Cancelled
474,173,74,2024-01-01,1,422.38,15.71,28.48,384.51,Bank Transfer,Refunded
720,64,17,2025-01-28,5,261.6,3.04,101.46,1369.7,Cash,Completed
899,115,61,2024-01-12,3,180.16,9.2,39.26,530.02,Credit Card,Completed
782,114,39,2024-04-13,10,460.41,17.05,305.53,4124.63,Bank Transfer,Refunded
81,70,71,2024-06-28,10,243.82,5.13,185.05,2498.17,Credit Card,Completed
367,8,28,2025-10-06,9,104.23,7.95,69.08,932.57,Cash,Completed
327,44,78,2025-02-24,7,312.58,5.64,165.17,2229.83,Bank Transfer,Refunded
71,116,88,2024-02-01,8,350.87,7.37,208.01,2808.09,Bank Transfer,Completed
555,182,12,2024-02-28,5,28.26,12.67,9.87,133.27,Cash,Pending
6,44,2,2025-12-19,8,159.68,6.25,95.81,1293.41,Credit Card,Pending
926,139,31,2024-09-15,7,104.78,12.84,51.14,690.43,Credit Card,Pending
563,67,75,2024-09-05,4,103.22,11.7,29.17,393.74,Credit Card,Refunded
628,56,56,2025-04-27,3,403.83,2.54,94.46,1275.18,PayPal,Pending
392,119,7,2025-02-24,6,318.68,17.09,126.82,1712.13,PayPal,Cancelled
341,181,32,2025-11-27,10,28.6,5.76,21.56,291.09,PayPal,Refunded
712,195,66,2025-07-16,9,192.59,11.92,122.14,1648.84,Credit Card,Refunded
522,83,41,2026-02-01,2,184.51,6.3,27.66,373.43,Credit Card,Cancelled
422,141,83,2024-06-13,7,366.16,6.24,192.25,2595.44,Debit Card,Cancelled
701,30,82,2024-07-21,5,225.36,6.94,83.89,1132.49,PayPal,Cancelled
746,19,75,2024-04-09,2,368.87,17.68,48.58,655.89,Credit Card,Cancelled
800,188,89,2025-07-08,6,150.84,4.35,69.25,934.92,PayPal,Refunded
339,64,64,2025-06-19,1,84.61,7.41,6.27,84.61,Bank Transfer,Completed
110,167,39,2025-12-18,3,304.2,9.51,66.06,891.88,Cash,Cancelled
652,94,21,2024-04-20,7,411.22,17.21,190.65,2573.79,PayPal,Pending
961,10,73,2025-10-11,5,389.77,7.08,144.87,1955.74,Credit Card,Completed
432,15,80,2025-09-09,9,151.62,3.99,104.81,1414.94,PayPal,Cancelled
77,117,40,2025-06-04,9,60.94,2.72,42.68,576.23,Credit Card,Cancelled
96,61,33,2025-03-21,2,39.12,4.21,6.0,80.94,Cash,Pending
236,183,49,2025-10-01,2,437.36,6.62,65.35,882.16,Debit Card,Refunded
128,76,69,2025-10-26,5,357.86,18.66,116.43,1571.85,Credit Card,Refunded
620,176,74,2024-02-27,2,36.79,12.48,5.15,69.55,Cash,Cancelled
735,72,68,2025-08-26,7,390.47,0.22,218.18,2945.46,Credit Card,Completed
727,199,70,2024-03-08,9,224.5,9.49,146.3,1975.05,Cash,Completed
457,107,79,2024-12-21,9,151.72,2.06,106.99,1444.34,Cash,Cancelled
699,153,79,2025-09-18,8,155.5,1.82,97.71,1319.07,PayPal,Pending
344,94,84,2025-10-26,10,136.14,13.07,94.68,1278.14,Cash,Refunded
554,73,82,2025-09-17,4,256.11,16.45,68.47,924.39,Debit Card,Cancelled
668,193,45,2025-02-14,2,307.91,17.59,40.6,548.1,PayPal,Cancelled
576,39,63,2024-06-10,10,466.87,10.99,332.45,4488.06,Debit Card,Cancelled
47,102,57,2025-01-03,2,135.77,1.79,21.33,288.01,PayPal,Completed
815,28,51,2024-04-16,5,120.63,2.06,47.26,637.98,Bank Transfer,Pending
529,1,78,2025-11-07,8,291.15,17.02,154.62,2087.39,Credit Card,Cancelled
874,6,78,2024-05-14,10,113.51,9.53,82.15,1109.08,PayPal,Completed
374,84,36,2025-11-12,6,438.73,10.49,188.5,2544.74,Bank Transfer,Cancelled
100,195,49,2025-05-21,4,16.49,10.0,4.75,64.11,PayPal,Pending
114,162,31,2024-08-09,2,484.26,18.29,63.31,854.69,Bank Transfer,Refunded
188,34,51,2024-09-23,2,417.56,7.13,62.05,837.62,Cash,Cancelled
533,60,97,2024-05-02,3,183.15,4.99,41.76,563.8,Cash,Pending
129,118,92,2024-10-01,2,402.28,10.45,57.64,778.12,Bank Transfer,Refunded
932,132,56,2025-12-19,1,346.16,11.66,24.46,330.26,Cash,Refunded
105,96,44,2025-07-30,2,235.6,2.17,36.88,497.85,Debit Card,Completed
991,129,22,2025-08-06,9,264.95,3.76,183.59,2478.48,Cash,Pending
939,114,64,2025-05-18,1,312.53,0.87,24.78,334.6,Credit Card,Cancelled
166,122,73,2025-06-12,4,400.08,7.97,117.82,1590.6,Cash,Pending
145,45,57,2024-07-25,4,307.34,8.71,89.78,1212.07,PayPal,Refunded
853,11,39,2024-07-30,2,189.06,5.83,28.49,384.56,Bank Transfer,Pending
915,92,25,2025-01-07,8,178.67,10.95,101.83,1374.67,Debit Card,Refunded
819,34,91,2024-03-21,5,262.24,4.05,100.65,1358.74,Cash,Completed
154,40,73,2024-07-01,9,435.92,13.77,270.64,3653.69,PayPal,Pending
439,158,99,2024-10-30,9,135.04,11.42,86.13,1162.69,Debit Card,Completed
329,154,70,2025-10-23,1,34.18,11.58,2.42,32.64,Bank Transfer,Completed
36,34,11,2024-12-06,3,86.62,7.91,19.14,258.45,PayPal,Completed
557,19,57,2025-09-24,3,96.79,10.59,20.77,280.39,Debit Card,Refunded
108,72,52,2024-05-29,4,216.67,5.42,65.58,885.28,Bank Transfer,Completed
887,183,5,2024-08-25,10,253.66,8.85,184.97,2497.08,Credit Card,Refunded
898,131,79,2025-06-25,6,476.58,12.72,199.66,2695.41,Bank Transfer,Completed
317,106,97,2026-01-30,1,178.86,0.17,14.28,192.84,Bank Transfer,Refunded
531,8,96,2025-06-12,7,317.14,18.51,144.72,1953.79,Bank Transfer,Cancelled
226,57,32,2024-06-09,3,59.36,5.85,13.41,181.08,Debit Card,Pending
56,13,55,2025-09-23,3,132.21,18.68,25.8,348.34,Credit Card,Cancelled
54,174,12,2025-10-14,4,32.74,19.6,8.42,113.72,PayPal,Pending
65,29,24,2025-11-28,10,141.81,6.67,105.88,1429.39,Credit Card,Refunded
364,87,22,2025-08-24,10,396.22,17.19,262.49,3543.59,Credit Card,Pending
714,185,77,2025-08-16,8,153.18,7.11,91.06,1229.38,Cash,Pending
92,149,25,2025-12-06,4,494.88,11.5,140.15,1892.03,Bank Transfer,Completed
603,146,57,2025-01-01,4,200.03,14.18,54.93,741.6,Bank Transfer,Refunded
822,4,92,2026-01-17,2,113.55,11.51,16.08,217.04,Cash,Pending
724,120,13,2024-12-09,6,468.32,2.09,220.1,2971.29,Bank Transfer,Refunded
266,195,5,2025-10-19,1,197.53,3.7,15.22,205.44,Cash,Refunded
799,108,1,2025-06-02,2,488.8,0.89,77.51,1046.41,Cash,Pending
134,72,87,2025-10-31,8,409.92,14.99,223.02,3010.81,PayPal,Cancelled
842,163,68,2024-01-29,8,113.0,14.49,61.84,834.85,PayPal,Refunded
97,187,40,2024-01-25,8,391.1,7.42,231.73,3128.37,Cash,Pending
121,181,8,2025-03-12,3,258.56,14.84,52.85,713.41,PayPal,Pending
176,124,32,2024-08-14,3,405.38,6.67,90.8,1225.83,Debit Card,Refunded
368,62,31,2025-10-10,7,81.42,3.16,44.15,596.08,Bank Transfer,Pending
759,117,46,2026-02-02,7,407.1,12.23,200.09,2701.28,Debit Card,Pending
86,153,90,2024-01-11,8,335.34,6.49,200.69,2709.3,Credit Card,Completed
178,118,10,2024-10-11,3,410.85,9.52,89.22,1204.43,Credit Card,Pending
390,127,85,2025-08-31,6,70.48,17.33,27.97,377.56,Credit Card,Completed
106,75,84,2025-07-30,8,79.46,1.96,49.86,673.08,Bank Transfer,Refunded
874,161,70,2025-03-17,6,334.1,16.12,134.52,1815.98,Cash,Completed
763,127,7,2025-01-04,5,96.95,15.08,32.93,444.58,Bank Transfer,Completed
680,76,15,2024-02-27,6,486.44,17.98,191.51,2585.38,Debit Card,Cancelled
914,4,26,2024-06-04,2,444.03,14.26,60.91,822.34,Debit Card,Refunded
911,98,9,2024-04-20,5,60.03,3.62,23.14,312.43,Credit Card,Cancelled
591,74,33,2024-04-01,7,74.2,12.17,36.5,492.68,Cash,Refunded
369,104,38,2025-02-04,9,177.76,15.22,108.51,1464.85,Cash,Refunded
328,192,1,2025-08-22,6,445.09,15.18,181.21,2446.36,PayPal,Cancelled
374,16,86,2024-02-29,6,45.84,15.22,18.65,251.83,Bank Transfer,Refunded
436,162,94,2025-07-10,4,457.72,11.11,130.2,1757.67,PayPal,Completed
808,74,64,2025-12-08,6,15.84,8.85,6.93,93.56,Credit Card,Pending
231,4,36,2025-08-12,1,124.43,9.75,8.98,121.28,Credit Card,Cancelled
50,62,93,2025-11-18,9,269.56,10.83,173.06,2336.36,Cash,Pending
764,11,79,2025-04-23,5,32.93,7.31,12.21,164.82,PayPal,Cancelled
260,164,32,2025-11-17,2,444.54,1.96,69.73,941.39,Bank Transfer,Refunded
720,11,5,2025-08-05,7,207.41,8.25,106.57,1438.66,Bank Transfer,Pending
880,50,36,2026-01-03,2,275.93,14.82,37.61,507.68,Bank Transfer,Refunded
35,4,12,2024-10-18,3,53.54,15.96,10.8,145.78,PayPal,Refunded
618,175,38,2025-09-23,1,269.25,7.08,20.01,270.2,Credit Card,Completed
689,134,39,2024-06-10,3,67.65,18.75,13.19,178.09,PayPal,Completed
156,180,24,2024-05-17,10,104.68,4.7,79.81,1077.41,Bank Transfer,Completed
669,130,6,2024-01-14,10,472.65,2.71,367.87,4966.28,Credit Card,Completed
783,176,52,2024-09-20,1,80.8,9.71,5.84,78.79,Bank Transfer,Refunded
690,169,68,2024-01-17,6,378.0,8.69,165.67,2236.58,Bank Transfer,Completed
727,70,30,2025-09-15,4,476.52,17.57,125.69,1696.88,Cash,Refunded
842,12,80,2024-09-15,8,76.69,17.18,40.65,548.77,PayPal,Cancelled
783,16,9,2024-07-06,7,339.28,18.15,155.51,2099.42,Debit Card,Cancelled
42,142,31,2024-02-29,8,228.21,4.38,139.66,1885.37,Bank Transfer,Pending
735,48,64,2024-06-04,1,95.36,0.26,7.61,102.72,Cash,Cancelled
127,82,94,2025-11-30,4,174.54,1.44,55.05,743.16,Credit Card,Completed
569,139,45,2025-06-19,2,199.67,12.29,28.02,378.28,Debit Card,Cancelled
388,156,79,2025-09-16,1,152.06,1.17,12.02,162.3,Credit Card,Cancelled
732,154,6,2025-04-22,5,378.47,19.94,121.2,1636.22,Bank Transfer,Pending
46,32,32,2025-04-25,3,459.06,13.47,95.33,1287.01,PayPal,Cancelled
284,13,79,2024-04-03,4,25.96,16.42,6.94,93.73,Bank Transfer,Pending
510,149,18,2024-10-23,4,387.87,17.33,102.61,1385.22,Cash,Completed
234,164,17,2024-09-13,8,98.74,17.59,52.08,703.05,PayPal,Refunded
936,162,82,2024-09-08,4,46.28,2.67,14.41,194.59,Debit Card,Pending
40,93,74,2024-06-24,5,190.63,15.33,64.56,871.59,PayPal,Refunded
92,164,27,2025-03-02,4,29.18,15.23,7.92,106.86,Bank Transfer,Refunded
833,3,85,2024-08-10,9,71.37,8.11,47.22,637.46,PayPal,Pending
627,83,55,2024-05-30,10,483.93,8.45,354.43,4784.81,Bank Transfer,Cancelled
788,126,15,2024-05-01,6,286.19,7.58,126.96,1713.94,Credit Card,Completed
466,27,27,2025-10-03,2,104.75,5.85,15.78,213.02,Cash,Refunded
950,175,96,2025-05-09,5,110.63,2.62,43.09,581.75,PayPal,Pending
560,163,8,2025-01-05,3,398.77,19.07,77.45,1045.63,PayPal,Completed
218,89,84,2025-05-06,1,417.26,16.38,27.91,376.83,Bank Transfer,Completed
841,114,27,2024-12-01,6,42.5,9.38,18.49,249.57,Cash,Completed
158,9,69,2025-06-22,1,294.69,5.61,22.25,300.41,Debit Card,Completed
376,8,81,2025-01-15,7,211.99,14.07,102.01,1377.15,Bank Transfer,Pending
390,124,33,2025-02-19,4,494.2,6.19,148.35,2002.79,Credit Card,Cancelled
86,35,56,2025-02-21,1,461.7,6.92,34.38,464.13,Bank Transfer,Pending
63,20,55,2025-06-08,9,273.76,9.14,179.09,2417.74,Cash,Completed
198,103,80,2025-02-05,7,68.21,5.43,36.12,487.67,Credit Card,Refunded
988,80,64,2026-01-25,3,48.8,1.7,11.51,155.42,PayPal,Pending
550,197,9,2025-11-15,10,359.61,10.17,258.43,3488.81,Bank Transfer,Cancelled
755,19,42,2024-09-12,8,42.61,1.27,26.92,363.47,Credit Card,Completed
379,131,84,2024-08-20,3,119.13,11.99,25.16,339.7,PayPal,Cancelled
53,25,11,2026-02-05,9,185.41,3.19,129.24,1744.7,Debit Card,Refunded
525,4,44,2026-01-22,8,217.01,19.64,111.61,1506.72,Cash,Completed
784,25,48,2024-08-15,10,75.51,13.68,52.14,703.95,Credit Card,Completed
172,129,59,2025-07-14,9,404.17,11.69,256.98,3469.29,Debit Card,Pending
836,49,2,2025-02-27,4,448.5,15.35,121.49,1640.11,Debit Card,Refunded
683,101,35,2024-05-02,4,20.11,17.72,5.29,71.48,Credit Card,Pending
999,149,40,2024-04-09,10,260.68,12.67,182.12,2458.64,Cash,Cancelled
822,174,76,2025-11-20,4,362.2,6.75,108.08,1459.09,Debit Card,Cancelled
703,126,67,2025-06-25,6,134.64,5.47,61.09,824.74,Bank Transfer,Completed
679,200,2,2025-11-16,7,69.06,5.48,36.55,493.48,PayPal,Completed
799,56,87,2025-02-22,8,464.94,12.83,259.38,3501.69,PayPal,Refunded
937,13,51,2024-11-24,8,347.18,5.44,210.11,2836.46,Bank Transfer,Pending
518,197,26,2025-10-30,3,92.62,19.19,17.96,242.5,Debit Card,Completed
338,62,79,2025-06-22,4,169.73,11.33,48.16,650.16,Cash,Pending
965,59,83,2025-09-10,9,454.2,8.4,299.55,4043.98,Bank Transfer,Pending
443,168,58,2024-07-29,8,424.63,10.34,243.66,3289.45,Cash,Cancelled
745,129,42,2025-11-08,2,355.0,18.06,46.54,628.32,Debit Card,Pending
135,36,45,2025-08-29,5,100.55,0.9,39.86,538.08,PayPal,Refunded
89,90,27,2024-04-03,3,106.7,12.31,22.46,303.15,Credit Card,Cancelled
722,163,45,2025-06-17,1,100.58,8.4,7.37,99.5,Credit Card,Pending
194,55,75,2025-10-27,7,180.77,18.7,82.3,1111.06,Cash,Completed
528,189,7,2026-01-05,3,93.6,17.44,18.55,250.37,Credit Card,Cancelled
289,144,88,2024-06-02,1,79.07,4.03,6.07,81.95,PayPal,Refunded
981,181,96,2026-01-03,1,406.16,11.38,28.8,388.73,Cash,Completed
330,50,77,2024-03-17,10,190.33,0.36,151.72,2048.16,PayPal,Pending
863,94,76,2024-09-17,8,274.38,9.38,159.13,2148.28,Credit Card,Completed
53,104,85,2025-05-19,9,355.52,1.46,252.24,3405.2,PayPal,Refunded
390,20,25,2024-10-03,9,18.7,19.74,10.81,145.88,PayPal,Cancelled
191,122,32,2025-12-04,2,469.84,13.78,64.82,875.01,Bank Transfer,Refunded
936,80,50,2024-03-17,8,285.55,16.49,152.62,2060.32,Cash,Completed
524,195,36,2026-01-01,4,28.46,10.16,8.18,110.46,Cash,Refunded
467,172,70,2024-05-15,7,497.42,4.67,265.55,3584.88,Bank Transfer,Pending
81,50,28,2025-06-28,3,202.11,10.06,43.63,588.96,Credit Card,Refunded
286,62,33,2024-01-16,10,399.74,7.27,296.54,4003.33,PayPal,Pending
592,9,66,2024-01-30,2,18.31,0.49,2.92,39.36,Cash,Refunded
589,48,48,2025-10-15,3,346.0,9.37,75.26,1016.0,Debit Card,Refunded
339,162,27,2025-04-12,1,416.46,16.56,27.8,375.29,Credit Card,Completed
857,100,94,2024-06-29,1,489.67,0.51,38.97,526.15,Cash,Completed
951,59,58,2025-12-30,2,82.14,3.25,12.72,171.66,Cash,Completed
305,24,56,2025-02-03,9,484.03,6.64,325.36,4392.37,PayPal,Cancelled
208,17,5,2025-03-09,9,375.9,4.47,258.55,3490.43,PayPal,Completed
449,153,70,2025-12-17,8,58.58,19.97,30.0,405.06,Credit Card,Cancelled
824,62,56,2025-08-17,8,162.48,15.81,87.55,1181.88,Debit Card,Completed
291,101,23,2024-09-27,1,392.93,2.71,30.58,412.86,Credit Card,Completed
655,54,95,2025-05-31,5,222.32,11.98,78.27,1056.7,Credit Card,Completed
371,193,74,2025-05-15,3,255.86,5.13,58.26,786.46,Bank Transfer,Cancelled
937,59,20,2024-04-17,9,133.74,14.07,82.74,1117.05,Cash,Refunded
542,7,3,2025-02-07,4,439.66,4.91,133.78,1806.07,Debit Card,Completed
736,119,83,2024-07-24,3,101.47,10.06,21.9,295.69,Bank Transfer,Refunded
752,119,68,2024-03-25,4,179.48,10.99,51.12,690.14,Credit Card,Pending
282,97,38,2024-02-29,5,255.32,9.16,92.77,1252.44,Cash,Pending
